# Energy(eV) COHP
1.673930511014209799e+01 8.149104278125243980e-08
1.678930511014210225e+01 2.285472814053047113e-07
1.683930511014209941e+01 6.021418868000702937e-07
1.688930511014210367e+01 1.490315483355621800e-06
1.693930511014210083e+01 3.465087318606968589e-06
1.698930511014210509e+01 7.568446554711488544e-06
1.703930511014210225e+01 1.552944414576346835e-05
1.708930511014210651e+01 2.993378775296972404e-05
1.713930511014210367e+01 5.420309071858327610e-05
1.718930511014210794e+01 9.220257920999240997e-05
1.723930511014210509e+01 1.473393715300770146e-04
1.728930511014210936e+01 2.211828778622576292e-04
1.733930511014210651e+01 3.119189459177374802e-04
1.738930511014211078e+01 4.132294166627609178e-04
1.743930511014210794e+01 5.142857452570581732e-04
1.748930511014211220e+01 6.013038546303728447e-04
1.753930511014210936e+01 6.605320093017830012e-04
1.758930511014211362e+01 6.818639402837103772e-04
1.763930511014211078e+01 6.618542258417939653e-04
1.768930511014211504e+01 6.050503282783768018e-04
1.773930511014211220e+01 5.232409348402874407e-04
1.778930511014211646e+01 4.331144972367163880e-04
1.783930511014211362e+01 3.534371873341277679e-04
1.788930511014211788e+01 3.028549048284199510e-04
1.793930511014211504e+01 2.988125377000176199e-04
1.798930511014211930e+01 3.572204169531242065e-04
1.803930511014211646e+01 4.918750518761550805e-04
1.808930511014212072e+01 7.126286033269089212e-04
1.813930511014211788e+01 1.021968147809173156e-03
1.818930511014212215e+01 1.410744655652327369e-03
1.823930511014211930e+01 1.854783081605354241e-03
1.828930511014212357e+01 2.314480253776454548e-03
1.833930511014212072e+01 2.738938370728722250e-03
1.838930511014212499e+01 3.074761132968140912e-03
1.843930511014212215e+01 3.277837542733746425e-03
1.848930511014212641e+01 3.324964858491979459e-03
1.853930511014212357e+01 3.221652156619097662e-03
1.858930511014212783e+01 3.003184172670076042e-03
1.863930511014212499e+01 2.727834469411073975e-03
